YEAR,CRUISE,DoY,LONGITUDE,LATITUDE,SST,SALINITY,fCO2_atm,fCO2_sw,pH
1998.783771,AMT7,286.8600968,-44.23843548,-30.50967742,19.67290323,36.1633,364.9387097,327.4193548,8.1286
1998.784643,AMT7,287.17935,-45.44124,-31.636675,18.786,36.02035,363.83,325.57,8.1306
1998.785389,AMT7,287.4525143,-46.39024286,-32.50760857,18.662,36.06867429,368.7942857,321.6085714,8.1354
1998.786767,AMT7,287.9566364,-47.68789091,-33.79089091,18.60181818,35.91075455,367.2454545,313.0818182,8.144
1998.787374,AMT7,288.1788571,-48.37649286,-34.49613929,18.45714286,35.40464643,366.825,311.55,8.1429
1998.788399,AMT7,288.553925,-49.390205,-35.5116675,16.298,35.43552,371.0225,315.085,8.1407
1998.789525,AMT7,288.9661667,-50.5809,-36.578125,15.96291667,35.44115417,366.3666667,311.2916667,8.1453
1998.790999,AMT7,289.5057377,-52.07336393,-37.56147213,16.2057377,35.0897,366.4803279,314.1934426,8.1398
2007.746948,JR07S,273.3828704,-8.459300333,47.14378,17.52373333,35.32473333,378.9150783,389.7694542,8.0624
2007.747471,JR07S,273.5743056,-9.307605,46.421075,18.141325,35.436325,379.4379298,387.9989712,8.0645
2007.749452,JR07S,274.2993056,-11.79870333,44.23591333,18.3677,12.02266667,375.20386,382.6340954,8.2083
2007.750086,JR07S,274.5314043,-12.58433111,43.52649111,18.29296667,35.76782222,376.0294152,381.1783654,8.0729
2007.750943,JR07S,274.8453125,-13.58552125,42.60181125,18.740975,35.9313375,372.7627794,371.9455836,8.0825
2007.751782,JR07S,275.1520833,-14.74997667,41.53295889,19.11662222,36.11438889,373.5110902,383.7402883,8.0722
2007.752599,JR07S,275.4513889,-15.94247,40.410908,19.4872,36.2554,374.8512212,383.6888639,8.0729
2007.753256,JR07S,275.6916667,-16.92896,39.46274,19.91201667,36.29225,375.6661603,385.5169363,8.0711
2007.753921,JR07S,275.9352431,-17.9237975,38.49605625,20.3396,36.402825,377.0039478,388.4051227,8.0688
2007.754635,JR07S,276.1964286,-18.95710857,37.47945286,21.24997143,36.65915714,376.6673466,389.0421229,8.0691
2007.755301,JR07S,276.4402778,-19.91496429,36.52185,21.23297143,36.46238571,377.2455309,394.6568097,8.0627
2007.755967,JR07S,276.6839286,-20.87819143,35.54895429,21.69468571,36.52345714,376.8068804,398.457351,8.0593
2007.756634,JR07S,276.927877,-21.85808571,34.55777429,22.4257,36.6142,376.2634825,400.5749107,8.0573
2007.757347,JR07S,277.1889757,-22.8446825,33.52185875,23.4921625,36.8792625,375.3174072,390.8306394,8.0665
2007.758061,JR07S,277.4501984,-23.80900143,32.51169571,23.69587143,36.95514286,375.7164507,392.6983619,8.0651
2007.759108,JR07S,277.8334259,-24.76926733,31.48549867,24.10598,36.99458,375.6875937,398.2378249,8.0599
2007.760393,JR07S,278.3038194,-25.36091417,30.61062667,24.18806667,37.10288333,375.7659398,402.2640974,8.057
2007.76125,JR07S,278.6174769,-25.33004667,29.454735,25.08393333,37.32236667,375.8283682,412.6324461,8.0484
2007.761773,JR07S,278.8090278,-25.30586,28.495568,25.0802,37.30706,376.1976129,412.9900511,8.048
2007.762297,JR07S,279.0006945,-25.26278167,27.5388,25.07871667,37.32621667,376.3987521,413.0996026,8.048
2007.762869,JR07S,279.2100695,-25.22718,26.47746833,25.11451667,37.39055,375.7537661,411.9384558,8.0494
2007.76344,JR07S,279.4190972,-25.190885,25.430545,25.23551667,37.26626667,376.5591382,405.5026435,8.0539
2007.764011,JR07S,279.628125,-25.15819333,24.42415833,25.66531667,37.08931667,375.4574599,412.3884363,8.0462
2007.764583,JR07S,279.8375,-25.12728167,23.4771,25.71645,37.04475,376.12121,411.1929685,8.0469
2007.765154,JR07S,280.0465278,-25.093155,22.514355,25.66311667,37.0951,375.7757626,402.5685991,8.0547
2007.765726,JR07S,280.2556713,-25.06189667,21.54598167,25.34238333,37.02181667,375.3579458,397.9732529,8.0587
2007.766345,JR07S,280.4821429,-25.03196143,20.52694,25.62887143,36.7468,375.7986516,395.8549501,8.0584
2007.767011,JR07S,280.7261905,-24.99317143,19.46654571,25.80344286,36.45005714,374.2919003,404.2799121,8.0489
2007.767678,JR07S,280.9702381,-24.95703,18.45471286,25.73621429,36.38144286,376.9369548,413.186955,8.041
2007.768345,JR07S,281.2140873,-24.92856714,17.49216857,26.2211,36.61947143,377.327966,401.4152253,8.0519
2007.769401,JR07S,281.6006944,-25.14222,16.72907417,26.112275,36.56800833,375.6040318,400.437788,8.0526
2007.770299,JR07S,281.9292824,-25.63761833,15.49588667,26.80671667,36.407,376.6001111,403.3297854,8.0481
2007.77087,JR07S,282.1383102,-25.98724833,14.47047167,27.13985,36.01433333,372.5119662,404.7740841,8.044
2007.771441,JR07S,282.347338,-26.32735833,13.47530833,27.7492,35.96406667,372.3733269,416.3822071,8.033
2007.772012,JR07S,282.5564815,-26.67259833,12.47985333,28.0181,36.05095,372.1761046,417.3981378,8.0322
2007.772601,JR07S,282.7718056,-27.015144,11.466146,28.0263,35.93406,371.1188353,411.8089781,8.0362
2007.773141,JR07S,282.9694445,-27.33279833,10.539365,27.96408333,35.84595,371.7595131,405.6454743,8.0411
2007.773711,JR07S,283.1783565,-27.67442833,9.545031333,28.16571667,35.77268333,369.3073089,363.2709182,8.0785
2007.774282,JR07S,283.3872685,-28.00447167,8.562893833,28.42986667,35.00055,368.1198223,350.666426,8.0862
2007.774901,JR07S,283.6135913,-28.35883429,7.508917,28.39428571,34.53411429,368.7879814,344.0112985,8.0907
2007.775519,JR07S,283.8399306,-28.719615,6.4539215,28.45808333,34.48158333,370.7164124,353.5803713,8.081
2007.77609,JR07S,284.0489584,-29.03958333,5.4909615,28.59651667,34.28783333,371.5326619,362.7500519,8.0711
2007.776708,JR07S,284.2752976,-29.38129429,4.492128714,28.15092857,34.47344286,371.5388997,364.6611696,8.0708
2007.777361,JR07S,284.5141865,-29.71256571,3.502862714,27.82292857,34.83965714,372.5572539,356.8900021,8.0805
2007.778007,JR07S,284.7506944,-30.05051286,2.484070429,27.31745714,35.54302857,372.7705573,385.4089448,8.0582
2007.778626,JR07S,284.9769676,-30.38127167,1.501103833,26.72163333,35.83856667,374.5623186,406.9201722,8.0418
2007.779244,JR07S,285.2032738,-30.71069286,0.498380704,26.40142857,36.24142857,374.4323475,408.3133233,8.0434
2007.779862,JR07S,285.4296296,-31.05249,-0.514367783,26.57818333,36.27551667,374.2513359,407.1419712,8.0443
2007.780433,JR07S,285.6385417,-31.37565333,-1.484788667,26.83263333,36.28093333,373.7514989,415.536912,8.0369
2007.781004,JR07S,285.8475695,-31.69803333,-2.453903667,26.7813,36.31181667,374.2958959,409.4686432,8.0423
2007.781622,JR07S,286.0738095,-32.05373286,-3.506666429,26.5042,36.31135714,375.2204689,418.7342978,8.0348
2007.782241,JR07S,286.3001157,-32.40471833,-4.557276167,26.16456667,36.22488333,374.7461136,424.4320644,8.03
2007.782812,JR07S,286.5091435,-32.73324,-5.529125333,26.28285,36.29776667,375.3503329,416.2206168,8.0372
2007.783383,JR07S,286.7180556,-33.05873,-6.5019155,26.43441667,36.3846,374.847863,410.5052509,8.0423
2007.783954,JR07S,286.9270833,-33.38184,-7.465692833,26.12088333,36.35006667,375.6894237,401.0387294,8.0507
2007.784525,JR07S,287.1359954,-33.719995,-8.463823667,26.08683333,36.4149,375.1770619,395.9483524,8.0556
2007.785095,JR07S,287.3449074,-34.07630667,-9.516021667,26.01988333,36.78808333,375.644839,388.1683155,8.0649
2007.785666,JR07S,287.5537037,-34.43011833,-10.53373667,26.07001667,36.4982,375.9399997,395.1799073,8.0568
2007.786237,JR07S,287.7627315,-34.76486,-11.54126333,26.0959,36.71281667,375.4290748,387.9715075,8.0645
2007.786808,JR07S,287.9716435,-35.11006,-12.56019667,25.90783333,37.05578333,376.7657356,376.7868688,8.0771
2007.787379,JR07S,288.1805556,-35.45902333,-13.56750833,25.5102,37.2211,376.3843494,374.7878012,8.0806
2007.78795,JR07S,288.3896991,-35.80058,-14.55987667,25.49843333,37.23456667,377.3086637,373.4501638,8.082
2007.788997,JR07S,288.7730035,-35.96454,-15.05204,25.5751,37.2602,378.0077834,384.4833394,8.0719
2007.791925,JR07S,289.8445602,-38.76911167,-21.55524833,23.98836667,37.06148333,379.1022782,382.8745344,8.0743
2007.792496,JR07S,290.053588,-39.27922333,-22.52829833,23.52891667,37.01785,385.7091391,377.8350604,8.0793
2007.793067,JR07S,290.2626157,-39.79139,-23.48543833,23.0984,36.94336667,382.8847994,375.1402642,8.0818
2007.793687,JR07S,290.4892857,-40.33995,-24.50935857,22.8815,36.87901429,379.4440379,373.5394408,8.0832
2007.794305,JR07S,290.7157407,-40.88380833,-25.50807333,22.83955,36.79278333,377.2432441,375.3107614,8.081
2007.794924,JR07S,290.9421627,-41.40253857,-26.45712143,22.67061429,36.53451429,379.644812,376.8632765,8.0781
2007.795591,JR07S,291.1862103,-41.98088714,-27.50671429,22.12351429,36.50064286,377.5436351,372.1085804,8.083
2007.796257,JR07S,291.4300595,-42.53934,-28.52124,21.62128571,36.09464286,378.8906769,370.6463876,8.0824
2007.796924,JR07S,291.6740079,-43.07055857,-29.46025,20.92491429,36.05041429,379.0431013,368.5381932,8.0848
2007.79759,JR07S,291.9178571,-43.63826714,-30.45307714,20.66488571,36.0664,379.1726834,366.623598,8.087
2007.798209,JR07S,292.1443287,-44.21053833,-31.45968667,20.00746667,36.05618333,378.2090819,364.649966,8.0894
2007.79878,JR07S,292.3533565,-44.77660667,-32.45061,19.4701,36.08165,380.9875081,361.0639834,8.0936
2007.799399,JR07S,292.5799603,-45.38979,-33.48403571,18.60611429,35.95268571,382.6206908,356.696704,8.0978
2007.800065,JR07S,292.8238095,-46.01451286,-34.53747714,17.54271429,35.83547143,380.8382487,342.2191262,8.1127
2007.800684,JR07S,293.0503472,-46.60745667,-35.51412667,17.05205,35.74356667,380.8346782,338.2466516,8.1166
2007.801303,JR07S,293.2767857,-47.20211,-36.52326143,17.66144286,35.75752857,378.2947972,344.2989783,8.11
2007.801921,JR07S,293.5032407,-47.81731833,-37.512295,18.3641,35.65508333,376.7093628,341.4580713,8.1118
2007.802493,JR07S,293.7122685,-48.41012667,-38.45223667,16.50708333,35.5442,376.4742371,325.0871091,8.13
2007.803112,JR07S,293.9388889,-49.07152143,-39.51368857,14.4821,34.94737143,377.0835671,332.5417923,8.1192
2007.803779,JR07S,294.1829365,-49.75101571,-40.55111143,14.47524286,34.72092857,377.0867026,339.3959131,8.1105
2007.804445,JR07S,294.4267857,-50.31692,-41.44417857,15.82627143,34.45592857,374.9926618,345.6815228,8.1019
2007.805111,JR07S,294.6706349,-51.02373143,-42.49165429,14.53647143,34.97742857,375.7289909,347.0985345,8.1037
2007.805826,JR07S,294.9322049,-51.68761125,-43.49287,13.055025,34.903975,377.1361389,346.8030745,8.1039
2007.806587,JR07S,295.2108507,-52.35736625,-44.4626825,9.62335,34.3580875,380.4023159,359.5900482,8.0866
2007.807301,JR07S,295.4722222,-53.05718286,-45.45051,9.571014286,34.39282857,382.2585418,367.5481799,8.0785
2007.807968,JR07S,295.7161706,-53.76109571,-46.46909857,13.70268571,35.42471429,380.1713437,376.8890009,8.0763
2007.808587,JR07S,295.9427084,-54.5065,-47.49236833,9.013166667,34.20995,379.6674949,359.666246,8.0854
2007.809158,JR07S,296.1517361,-55.219735,-48.45823667,5.859966667,34.07836667,379.8987181,408.3466425,8.0336
2007.809776,JR07S,296.3781746,-55.96875429,-49.463,6.259385714,34.06404286,380.5299499,331.7927225,8.1135
2007.81049,JR07S,296.6394676,-56.85277333,-50.61124833,6.604583333,33.87301667,380.6319312,287.6100897,8.1665
2007.821319,JR07S,300.6026389,-56.975708,-51.633201,6.50542,33.88093,379.3911173,305.5911363,8.1437
2007.828934,JR07S,303.3898148,-54.65589444,-52.23263556,5.672211111,34.08213333,381.7640379,397.347874,8.044
2010.755089,JR10S,276.3625,-6.839750333,48.26969733,16.725,35.51721667,373.332463,344.4448046,8.1089
2010.755573,JR10S,276.5395833,-7.445694727,47.50157936,17.04818182,35.55879091,373.7708304,347.596999,8.1057
2010.75617,JR10S,276.7583333,-8.2424139,46.4744844,18.14,35.67246,377.9373483,354.1562439,8.099
2010.75674,JR10S,276.9666667,-9.0183218,45.4556462,18.544,35.68914,374.4501057,356.8781256,8.096
2010.757309,JR10S,277.175,-9.720838,44.5049281,18.481,35.66674,376.3050272,357.9459395,8.0949
2010.757906,JR10S,277.39375,-10.45509891,43.51079645,18.27181818,35.79870909,378.2204805,359.1173197,8.0947
2010.758431,JR10S,277.5856482,-11.1394265,42.599119,18.885,35.98043333,379.7665731,363.5325241,8.091
2010.75906,JR10S,277.8159722,-11.864218,41.5123609,19.238,36.01755,381.7829417,366.7868139,8.0877
2010.759658,JR10S,278.0347222,-12.53220718,40.50243555,19.75545455,36.04975455,381.4855254,369.8347462,8.0846
2010.760255,JR10S,278.2534722,-13.2406814,39.4559558,20.76,36.28938,380.7297437,377.1211979,8.0783
2010.760825,JR10S,278.4618056,-13.8815481,38.4782146,20.949,36.25609,380.4834285,380.080825,8.0751
2010.761422,JR10S,278.6805556,-14.49967573,37.521169,21.42909091,36.35481818,379.3731073,385.9258345,8.0698
2010.762048,JR10S,278.9097222,-15.16356191,36.49132173,22.19636364,36.65796364,378.322866,385.171835,8.0717
2010.762646,JR10S,279.1284722,-15.8141478,35.4690004,22.478,36.70557,378.0834769,387.7415938,8.0694
2010.763215,JR10S,279.3368056,-16.4219036,34.491234,22.771,36.56511,378.6282771,393.4180643,8.063
2010.763785,JR10S,279.5451389,-17.0342859,33.5113118,23.324,36.83616,377.9374558,388.1689911,8.0689
2010.764354,JR10S,279.7534722,-17.5532097,32.4996131,23.466,36.91945,377.6248223,392.6269997,8.0652
2010.764895,JR10S,279.9513889,-17.868589,31.51951811,23.71111111,37.03785556,377.3501198,395.7048494,8.063
2010.765435,JR10S,280.1493056,-18.1820043,30.5253115,23.657,37.0176,376.8024949,400.4326069,8.0587
2010.766008,JR10S,280.3591049,-18.512504,29.46457122,23.79888889,37.06268889,378.4581745,401.8988336,8.0575
2010.766559,JR10S,280.5604167,-18.8189788,28.4832877,24.011,37.03531,378.3925953,400.9953195,8.0579
2010.767128,JR10S,280.76875,-19.1576127,27.4956883,24.126,37.04133,378.0902521,399.324175,8.0593
2010.767697,JR10S,280.9770833,-19.5587344,26.4921096,24.648,37.21709,377.9242643,394.8935463,8.0637
2010.768266,JR10S,281.1854167,-19.9629761,25.5015919,24.61,37.01503,378.1954572,403.4352205,8.0549
2010.76888,JR10S,281.4101852,-20.41033833,24.40730733,24.77,36.96963333,379.2569295,410.1939891,8.0485
2010.769384,JR10S,281.5947222,-20.7740378,23.4877818,25.473,37.18949,378.3881492,407.3061802,8.0515
2010.769928,JR10S,281.79375,-21.18493589,22.48246556,26.04333333,36.71422222,378.0633905,399.4682835,8.0544
2010.770469,JR10S,281.9916667,-21.5814738,21.4974543,26.096,36.49351,377.9664435,398.2758066,8.054
2010.77101,JR10S,282.1895833,-21.97672444,20.504982,26.16333333,36.86358889,378.05975,404.5082811,8.0508
2010.771551,JR10S,282.3875,-22.3743342,19.5140224,26.623,36.62514,378.8697626,400.1961488,8.0524
2010.772091,JR10S,282.5854167,-22.77415756,18.5124,27.75222222,36.25061111,377.9828502,395.3589483,8.0527
2010.772632,JR10S,282.7833333,-23.1836526,17.4879667,27.581,36.68625,377.7047059,414.714459,8.0389
2010.773173,JR10S,282.98125,-23.57053778,16.48565356,27.76,36.43001111,377.6375887,408.5916311,8.0423
2010.773543,JR10S,283.1166667,-23.832,15.8078215,27.66,36.111925,377.1206787,415.5211439,8.0347
2010.77477,JR10S,283.5659722,-24.60015838,13.44985088,28.28125,36.02985,376.6185066,401.3788706,8.0453
2010.775254,JR10S,283.7430556,-24.86653178,12.523168,28.59777778,36.00352222,375.1939485,383.4744946,8.0604
2010.775795,JR10S,283.9409722,-25.1537204,11.5021252,28.452,35.62611,375.1904871,381.4849652,8.0604
2010.776336,JR10S,284.1388889,-25.43812567,10.49103033,28.48888889,35.85007778,374.2179643,382.347056,8.0608
2010.776877,JR10S,284.3368056,-25.7073287,9.5127145,28.685,35.52286,374.2090456,359.5645097,8.0798
2010.777417,JR10S,284.5347222,-25.98958544,8.527897667,28.89222222,35.09215556,373.7684646,349.0997913,8.0874
2010.777958,JR10S,284.7326389,-26.2730498,7.5243023,29.08,34.8492,372.6673252,349.2721799,8.0858
2010.778527,JR10S,284.9409722,-26.5572428,6.4959424,29.331,34.4224,372.7255577,349.1845042,8.0835
2010.778954,JR10S,285.0972222,-26.8097936,5.735282,29.212,34.26698,372.0204346,346.5492351,8.0856
2010.779793,JR10S,285.4041667,-27.44064133,4.262489333,28.99833333,34.57821667,373.1738645,351.9475941,8.0821
2010.780248,JR10S,285.5708333,-27.7936176,3.4583718,29.192,34.4798,373.5668155,349.4799454,8.0837
2010.780817,JR10S,285.7791667,-28.2236782,2.4483034,28.733,34.83607,375.807586,352.3550011,8.0833
2010.781358,JR10S,285.9770833,-28.63591578,1.505162222,28.35666667,35.09287778,376.9724606,356.9233717,8.0808
2010.781927,JR10S,286.1854167,-29.066013,0.503629364,27.65090909,35.07041818,377.0034138,357.0870737,8.0817
2010.782525,JR10S,286.4041667,-29.508209,-0.513654,27.261,35.80725,378.0572339,386.9505477,8.0584
2010.783123,JR10S,286.6229167,-29.93113109,-1.503845818,27.33818182,36.12001818,377.0728885,400.3940193,8.0481
2010.78372,JR10S,286.8416667,-30.3568667,-2.4984423,27.16,36.22576,377.0990494,401.4422744,8.0481
2010.784318,JR10S,287.0604167,-30.79278391,-3.501100818,27.05,36.23732727,376.8209739,400.8311603,8.0489
2010.784892,JR10S,287.2702932,-31.20717311,-4.462006556,27.01666667,36.20882222,376.5321859,396.8521182,8.0522
2010.785494,JR10S,287.4909722,-31.64957636,-5.487180818,27.01090909,36.25414545,377.144361,399.6603746,8.0501
2010.786121,JR10S,287.7201389,-32.09774164,-6.520737727,26.86909091,36.36724545,376.4545771,396.2204826,8.054
2010.786718,JR10S,287.9388889,-32.5263232,-7.5102305,26.634,36.4424,377.5522314,385.3378219,8.0644
2010.787316,JR10S,288.1576389,-32.96157836,-8.510338273,26.54272727,36.46208182,377.2115435,380.4242054,8.0692
2010.787914,JR10S,288.3763889,-33.3971321,-9.5142289,26.648,36.46966,377.9337028,380.407147,8.0691
2010.788483,JR10S,288.5847222,-33.8294639,-10.4997597,26.699,36.55513,377.6050926,374.5929061,8.0748
2010.789052,JR10S,288.7930556,-34.2568877,-11.4714246,26.446,36.71876,377.9225643,366.2405056,8.084
2010.78965,JR10S,289.0118056,-34.70910518,-12.49948918,26.33909091,36.8446,379.1909656,362.7645071,8.0882
2010.790247,JR10S,289.2305556,-35.1694757,-13.5402274,26.191,36.96138,379.4574065,364.0087168,8.088
2010.790788,JR10S,289.4284722,-35.59186322,-14.49407733,26.01111111,37.09408889,380.4284635,365.3166698,8.0879
2010.791329,JR10S,289.6263889,-36.0209924,-15.4583457,25.704,37.20901,380.1243203,370.1441804,8.0846
2010.791898,JR10S,289.8347222,-36.4720509,-16.4617747,25.583,37.27867,380.2157394,367.1512618,8.088
2010.792467,JR10S,290.0430556,-36.9198448,-17.4588784,24.967,37.31752,380.8254958,367.7573797,8.0886
2010.793037,JR10S,290.2513889,-37.3914608,-18.4991968,24.875,37.27176,380.7669503,365.0409701,8.0911
2010.793606,JR10S,290.4597222,-37.8304298,-19.5450582,24.512,37.2173,381.8953359,366.9204884,8.0895
2010.794147,JR10S,290.6576389,-38.31534056,-20.52045844,24.34888889,37.20767778,380.9715369,368.1397345,8.0885
2010.794687,JR10S,290.8555556,-38.7711333,-21.5088538,23.762,37.15069,382.5438116,362.5357829,8.0943
2010.795257,JR10S,291.0638889,-39.277244,-22.5228623,23.608,37.1483,381.8563926,361.4551217,8.0955
2010.795826,JR10S,291.2722222,-39.8121125,-23.5277932,23.085,37.06943,380.4998775,356.674996,8.1004
2010.796435,JR10S,291.4951389,-40.37379578,-24.57281767,22.36111111,36.86073333,380.3121621,352.2188056,8.1043
2010.797004,JR10S,291.7034722,-40.89127145,-25.52879809,22.08909091,36.4087,379.3300783,347.156373,8.1069
2010.797659,JR10S,291.9430556,-41.44008292,-26.53242767,21.24083333,36.588,378.4419045,347.7729538,8.1084
2010.798342,JR10S,292.1930556,-41.97405933,-27.50488725,20.215,36.3019,378.1894815,341.8832912,8.1137
2010.799039,JR10S,292.4482955,-42.52169236,-28.48897627,19.98818182,36.24229091,379.7722543,340.4721789,8.115
2010.799653,JR10S,292.6729167,-43.0767654,-29.4981027,19.786,36.2755,380.2610759,339.7738954,8.1161
2010.800222,JR10S,292.88125,-43.270377,-30.4636167,19.679,36.33479,380.5961429,338.087785,8.1184
2010.80082,JR10S,293.1,-43.18146382,-31.49763182,18.65272727,36.1975,380.8797385,333.1195784,8.1237
2010.801417,JR10S,293.31875,-43.0793649,-32.530943,17.901,36.04821,380.7411147,330.051614,8.1267
2010.801987,JR10S,293.5270833,-43.05825356,-33.5017836,17.197,35.86589,381.4641745,327.9419496,8.1284
2010.802584,JR10S,293.7458333,-43.10765457,-34.49395627,16.38818182,35.79584545,381.038167,321.3889366,8.1357
2010.803239,JR10S,293.9854167,-43.12729804,-35.50209275,15.10916667,35.38176667,381.3295418,305.7228609,8.152
2010.803637,JR10S,294.13125,-43.06931496,-36.0739595,14,34.90565,381.1795659,290.4751308,8.1682
2010.804641,JR10S,294.4986111,-43.67197151,-37.5575611,15.167,35.56064,381.8510645,322.2643129,8.134
2010.805239,JR10S,294.7173611,-44.51982394,-38.50083018,15.08454545,35.30965455,382.3462275,309.6362192,8.147
2010.805893,JR10S,294.9569444,-45.418492,-39.46754992,15.88583333,35.60876667,382.0331293,324.0583711,8.1319
2010.806548,JR10S,295.1965278,-46.29206536,-40.43344555,16.13909091,35.67427273,381.0867709,318.443692,8.1385
2010.807301,JR10S,295.4722222,-47.40010309,-41.625192,14.68375,34.9199375,381.0470873,311.6452035,8.1426
2010.807808,JR10S,295.6576389,-48.1557991,-42.424919,13.618,35.04568,382.1035315,309.8278183,8.1458
2010.808468,JR10S,295.8993056,-49.13368121,-43.45073218,12.46545455,35.02958182,383.234035,316.7434166,8.138
2010.809094,JR10S,296.1284722,-50.14509617,-44.49308245,13.63454545,35.36850909,383.4761887,331.5598941,8.1231
2010.809692,JR10S,296.3472222,-51.15792389,-45.5198831,13.578,35.31889,384.2092096,327.8636377,8.1269
2010.810261,JR10S,296.5555556,-52.1108799,-46.46915,12.216,34.86417,385.2123147,328.4202567,8.1238
2010.810802,JR10S,296.7534722,-53.13419384,-47.46498744,10.43444444,34.43422222,384.8855195,327.901806,8.1218
2010.811229,JR10S,296.9097222,-53.98542277,-48.28692583,7.986666667,34.10543333,384.5181535,332.3327309,8.1141
2010.821583,AMT20,300.6993056,-38.61976667,20.26147778,27.68133333,37.14555556,374.2204487,373.3672892,8.0779
2010.822266,AMT20,300.9493056,-38.0821,19.48112,27.4914,37.14733333,375.1736774,369.5636745,8.0817
2010.823267,AMT20,301.3158088,-37.41851765,18.53338824,27.32411765,37.11941176,375.5213363,372.174425,8.0794
2010.824407,AMT20,301.7330882,-36.76801765,17.59235882,27.65947059,36.93117647,375.5073626,379.6282174,8.0709
2010.825569,AMT20,302.1583333,-35.95900952,16.41089524,27.46071429,36.97761905,375.2896335,377.9263412,8.0731
2010.826606,AMT20,302.5378968,-35.38519286,15.56625714,27.88885714,36.65071429,375.1640292,371.0179483,8.0767
2010.82762,AMT20,302.9090278,-34.66383077,14.50206923,28.30823077,36.44,374.2303147,367.5665945,8.0779
2010.828508,AMT20,303.2340278,-33.99748667,13.52446,28.25893333,36.164,374.1320252,369.0354773,8.0751
2010.829613,AMT20,303.6381944,-33.27448667,12.46121333,28.54653333,35.938,373.6288982,360.3128947,8.0815
2010.830363,AMT20,303.9128156,-32.6925,11.58663636,28.544,35.90454545,373.7856123,360.5841418,8.0811
2010.831349,AMT20,304.2736111,-31.984205,10.543195,28.57575,35.7995,372.9660052,362.7784128,8.0784
2010.83243,AMT20,304.6694444,-31.34623333,9.583194444,29.00205556,35.14777778,371.7380044,347.2482216,8.0893
2010.833341,AMT20,305.0027778,-30.62415,8.492207143,29.14571429,34.66142857,371.6054648,344.6918901,8.0893
2010.834162,AMT20,305.3034188,-30.05983077,7.661623077,29.19030769,34.54,371.4728002,346.2171712,8.0872
2010.835193,AMT20,305.6805556,-29.33607059,6.564458824,29.77647059,34.37235294,371.2464137,353.1293793,8.0786
2010.836018,AMT20,305.9826389,-28.61065,5.475341667,29.23125,35.4475,372.7740378,380.1128815,8.0594
2010.836877,AMT20,306.2969771,-28.01896471,4.580570588,29.02888235,34.93294118,372.4863712,366.1497811,8.0701
2010.837925,AMT20,306.6805556,-27.36226842,3.590289474,29.16773684,34.96578947,373.7066538,366.3538074,8.0698
2010.838838,AMT20,307.0145299,-26.63352308,2.4893,28.43461538,35.48230769,374.1095055,368.7504193,8.0714
2010.839796,AMT20,307.3652778,-26.02567222,1.551016667,27.70705556,35.92333333,374.7240945,396.1161958,8.0502
2010.84083,AMT20,307.74375,-25.32226154,0.489930769,27.90292308,36.07615385,374.5670016,402.4488594,8.0452
2010.841513,AMT20,307.99375,-25.00494545,-0.484272727,27.70409091,36.07727273,374.9796845,400.9616268,8.0468
2010.842691,AMT20,308.4249722,-25.002452,-1.374648,27.76744,36.0712,374.2515854,403.1324517,8.0448
2010.843958,AMT20,308.8887732,-25.01018333,-2.586883333,27.75366667,36.12833333,374.8167411,401.96935,8.0462
2010.844624,AMT20,309.1324405,-25.01688571,-3.600671429,27.41228571,36.25285714,375.1562991,407.5174369,8.0427
2010.845571,AMT20,309.4791667,-25.02806,-4.628593333,27.01626667,36.33666667,376.0359432,412.0761329,8.0399
2010.846599,AMT20,309.8553902,-24.78090476,-5.659652381,26.45957143,36.26428571,376.2605844,409.2334439,8.0426
2010.849121,AMT20,310.778125,-21.74972333,-6.455186667,26.33006667,36.333,376.8631395,403.5254006,8.0482
2010.852274,AMT20,311.9322154,-17.26856098,-7.341846341,25.63353659,35.29,377.0860561,403.3392862,8.0432
2010.856861,AMT20,313.6111111,-17.29745,-10.80083333,24.34,36.595,377.1739809,374.0918858,8.079
2010.857459,AMT20,313.8300926,-17.96364167,-11.46639167,24.45916667,36.63083333,377.5298986,372.7015989,8.0804
2010.8584,AMT20,314.1743827,-18.98179444,-12.48584444,24.26055556,36.63055556,378.1131096,371.4384445,8.0818
2010.859446,AMT20,314.5573909,-19.98779286,-13.49183571,24.47021429,36.765,378.803709,367.8393035,8.0858
2010.860439,AMT20,314.9207755,-21.079,-14.57154167,24.06325,37,379.5800852,368.7630777,8.087
2010.861305,AMT20,315.2375,-21.99017778,-15.47639444,23.999,37.07888889,379.3691956,374.9248501,8.0818
2010.862383,AMT20,315.6320933,-23.05694286,-16.52341429,24.22414286,37.13571429,379.5979659,379.3480309,8.0777
2010.863339,AMT20,315.9819444,-24.21713333,-17.65543333,24.40255556,37.18111111,379.7598528,381.2814862,8.076
2010.864648,AMT20,316.4611486,-25.04255946,-18.50061351,24.50167568,37.14810811,379.2848865,388.5885582,8.069
2010.866101,AMT20,316.9930556,-25.0959625,-19.61585,24.70225,37.14375,378.9515642,391.8086236,8.0658
2010.866683,AMT20,317.2061238,-25.09528182,-20.44280909,24.44009091,37.07,378.6101124,390.8912645,8.0665
2010.867467,AMT20,317.4930556,-25.10575714,-21.52552143,24.47228571,36.97857143,379.1237488,396.2563297,8.0611
2010.868259,AMT20,317.7828283,-25.4686,-22.47055455,24.54509091,36.92818182,378.6889019,395.3967888,8.0615
