YEAR,CRUISE,DoY,LONGITUDE,LATITUDE,SST,SALINITY,fCO2_atm,fCO2_sw,pH
2015.2474,Atlantic Companion,90.2868,-9.9539,51.2625,10.33,35.3,405.7447013,365.1572,8.081457048
2015.2474,Atlantic Companion,90.2875,-9.9586,51.2616,10.34,35.3,405.7418242,363.6617,8.082999158
2015.2474,Atlantic Companion,90.2882,-9.9632,51.2606,10.34,35.29,405.7429071,362.1277,8.084534111
2015.2474,Atlantic Companion,90.2889,-9.9679,51.2597,10.34,35.29,405.7428585,360.8383,8.085869042
2015.2474,Atlantic Companion,90.2889,-9.9725,51.2587,10.35,35.28,405.7434242,359.2691,8.087456767
2015.2474,Atlantic Companion,90.2896,-9.9772,51.2578,10.35,35.28,405.744507,357.4404,8.089364906
2015.2474,Atlantic Companion,90.2903,-9.9818,51.2569,10.35,35.28,405.7427614,355.1141,8.091804995
2015.2474,Atlantic Companion,90.291,-9.9865,51.2559,10.37,35.27,405.7444099,353.9828,8.092958629
2015.2474,Atlantic Companion,90.2917,-9.9911,51.255,10.38,35.27,405.7443613,352.658,8.094363066
2015.2474,Atlantic Companion,90.2924,-9.9958,51.254,10.39,35.25,405.7454441,351.0393,8.095990073
2015.2474,Atlantic Companion,90.2931,-10.0004,51.2531,10.41,35.24,405.7414359,350.0638,8.096989749
2015.2474,Atlantic Companion,90.2938,-10.0051,51.2522,10.43,35.21,405.7453469,349.292,8.097680152
2015.2474,Atlantic Companion,90.2944,-10.0051,51.2522,10.44,35.21,405.7430427,348.2144,8.098836479
2015.2474,Atlantic Companion,90.2951,-10.0097,51.2512,10.46,35.22,405.7441254,348.1379,8.098973772
2015.2474,Atlantic Companion,90.2958,-10.0144,51.2503,10.47,35.23,405.7429456,347.6921,8.099502476
2015.2474,Atlantic Companion,90.2965,-10.019,51.2493,10.48,35.23,405.7451596,348.0441,8.099129489
2015.2474,Atlantic Companion,90.2972,-10.0237,51.2484,10.49,35.24,405.7422828,348.6965,8.098482646
2015.2474,Atlantic Companion,90.2979,-10.0283,51.2475,10.5,35.24,405.7422343,348.8789,8.098291853
2015.2474,Atlantic Companion,90.2986,-10.0376,51.2456,10.53,35.25,405.7427513,350.3733,8.096757946
2015.2474,Atlantic Companion,90.2986,-10.033,51.2465,10.51,35.24,405.7427513,349.3788,8.097762268
2015.2474,Atlantic Companion,90.2993,-10.0423,51.2446,10.56,35.24,405.7427028,350.9378,8.096123124
2015.2474,Atlantic Companion,90.3,-10.0469,51.2437,10.59,35.23,405.7437854,351.8782,8.09509062
2015.2474,Atlantic Companion,90.3007,-10.0516,51.2428,10.61,35.23,405.7443024,354.153,8.092695306
2015.2474,Atlantic Companion,90.3014,-10.0562,51.2418,10.64,35.23,405.7459507,356.9045,8.089819531
2015.2474,Atlantic Companion,90.3021,-10.0609,51.2409,10.66,35.22,405.7425085,360.4057,8.086134428
2015.2474,Atlantic Companion,90.3028,-10.0655,51.2399,10.68,35.22,405.7385008,364.1433,8.082286035
2015.2474,Atlantic Companion,90.3035,-10.0702,51.239,10.7,35.24,405.7458049,367.5754,8.0788802
2015.2474,Atlantic Companion,90.3042,-10.0702,51.239,10.72,35.26,405.7451907,370.5337,8.075983478
2015.2474,Atlantic Companion,90.3049,-10.0748,51.2381,10.73,35.28,405.7434454,372.8847,8.073714121
2015.2474,Atlantic Companion,90.3056,-10.0795,51.2371,10.74,35.29,405.7450935,375.0614,8.071584996
2015.2474,Atlantic Companion,90.3063,-10.0841,51.2362,10.75,35.31,405.7456105,377.1832,8.069570123
2015.2474,Atlantic Companion,90.3069,-10.0888,51.2352,10.76,35.33,405.7472655,378.5735,8.068290748
2015.2474,Atlantic Companion,90.3076,-10.0934,51.2343,10.76,35.33,405.7449546,379.9703,8.066908639
2015.2474,Atlantic Companion,90.3083,-10.1027,51.2324,10.78,35.35,405.7432094,382.0134,8.065001814
2015.2474,Atlantic Companion,90.3083,-10.0981,51.2334,10.77,35.34,405.7471683,380.9524,8.065992821
2015.2474,Atlantic Companion,90.309,-10.1074,51.2315,10.78,35.36,405.7448574,382.4415,8.064629299
2015.2474,Atlantic Companion,90.3097,-10.112,51.2305,10.79,35.37,405.7465055,382.9181,8.064214867
2015.2474,Atlantic Companion,90.3104,-10.1167,51.2296,10.8,35.37,405.7402359,383.1687,8.063974383
2015.2474,Atlantic Companion,90.3111,-10.1213,51.2287,10.81,35.38,405.7447116,384.5902,8.062636874
2015.2474,Atlantic Companion,90.3118,-10.126,51.2277,10.81,35.38,405.7474907,385.4188,8.061828341
2015.2474,Atlantic Companion,90.3125,-10.1306,51.2268,10.82,35.38,405.746311,385.8871,8.061377365
2015.2474,Atlantic Companion,90.3132,-10.1353,51.2258,10.83,35.39,405.7462624,386.5449,8.060790785
2015.2474,Atlantic Companion,90.3139,-10.1353,51.2258,10.83,35.39,405.7479103,387.1322,8.060220231
2015.2474,Atlantic Companion,90.3146,-10.1399,51.2249,10.84,35.4,405.7478617,386.9323,8.060467779
2015.2474,Atlantic Companion,90.3153,-10.1443,51.224,10.85,35.4,405.7461165,386.8035,8.060598164
2015.2474,Atlantic Companion,90.316,-10.1486,51.2231,10.85,35.4,405.7471989,387.2685,8.060146689
2015.2474,Atlantic Companion,90.3167,-10.153,51.2223,10.86,35.41,405.7443228,387.1652,8.060300336
2015.2474,Atlantic Companion,90.3174,-10.1573,51.2214,10.86,35.41,405.7471016,387.6508,8.059829307
2015.2474,Atlantic Companion,90.3181,-10.1617,51.2205,10.87,35.41,405.7464875,387.6027,8.059881218
2015.2474,Atlantic Companion,90.3188,-10.1704,51.2188,10.88,35.41,405.7475698,387.8499,8.0596469
2015.2474,Atlantic Companion,90.3188,-10.166,51.2196,10.87,35.41,405.7487008,387.2903,8.060184204
2015.2475,Atlantic Companion,90.3229,-10.1965,51.2135,10.91,35.31,405.7455885,386.2937,8.060691765
2015.2475,Atlantic Companion,90.3264,-10.2139,51.21,10.93,35.35,405.7498688,388.538,8.05871805
2015.2475,Atlantic Companion,90.3271,-10.2182,51.2091,10.93,35.37,405.7503856,389.1346,8.058237752
2015.2475,Atlantic Companion,90.3278,-10.2226,51.2082,10.94,35.4,405.7480752,389.6059,8.057932615
2015.2475,Atlantic Companion,90.3285,-10.2313,51.2065,10.94,35.44,405.7491574,390.5486,8.057216816
2015.2475,Atlantic Companion,90.3285,-10.227,51.2073,10.94,35.42,405.7525499,390.2362,8.057421323
2015.2475,Atlantic Companion,90.3292,-10.2357,51.2056,10.94,35.45,405.7479779,390.9294,8.056898601
2015.2475,Atlantic Companion,90.3299,-10.24,51.2047,10.95,35.46,405.7501908,390.5877,8.057280702
2015.2475,Atlantic Companion,90.3306,-10.2444,51.2038,10.95,35.47,405.7501422,390.4899,8.057422916
2015.2475,Atlantic Companion,90.3313,-10.2487,51.203,10.96,35.47,405.7489627,390.4169,8.057498426
2015.2475,Atlantic Companion,90.3319,-10.2531,51.2021,10.96,35.46,405.7483556,390.5429,8.05732907
2015.2475,Atlantic Companion,90.3326,-10.2574,51.2012,10.96,35.46,405.7477415,390.3395,8.057524859
2015.2475,Atlantic Companion,90.3333,-10.2574,51.2012,10.97,35.45,405.7522159,390.6221,8.057210003
2015.2475,Atlantic Companion,90.334,-10.2618,51.2003,10.97,35.45,405.7510364,390.6429,8.05718999
2015.2475,Atlantic Companion,90.3347,-10.2661,51.1995,10.97,35.45,405.7481609,390.5076,8.057320187
2015.2475,Atlantic Companion,90.3354,-10.2705,51.1986,10.98,35.44,405.7492429,390.3422,8.05743653
2015.2475,Atlantic Companion,90.3361,-10.2748,51.1977,10.98,35.42,405.7520211,390.4453,8.05724102
2015.2475,Atlantic Companion,90.3368,-10.2792,51.1968,10.98,35.41,405.7463188,390.3745,8.057261031
2015.2475,Atlantic Companion,90.3375,-10.2835,51.1959,10.98,35.42,405.7507929,391.0927,8.056618268
2015.2475,Atlantic Companion,90.3382,-10.2922,51.1942,10.98,35.45,405.7513096,392.2205,8.055680189
2015.2475,Atlantic Companion,90.3382,-10.2879,51.1951,10.98,35.42,405.755267,391.8632,8.055878313
2015.2475,Atlantic Companion,90.3389,-10.2966,51.1933,10.98,35.48,405.7518262,392.1421,8.055899758
2015.2475,Atlantic Companion,90.3396,-10.3009,51.1924,10.98,35.49,405.7495161,391.6848,8.056386468
2015.2475,Atlantic Companion,90.3403,-10.3053,51.1916,10.99,35.5,405.7505981,391.2601,8.056847495
2015.2475,Atlantic Companion,90.341,-10.3096,51.1907,10.98,35.5,405.7488534,391.4614,8.056648964
2015.2476,Atlantic Companion,90.3639,-10.496,51.1573,11.05,35.49,405.7540421,391.9946,8.056125808
2015.2476,Atlantic Companion,90.3646,-10.5019,51.1563,11.05,35.48,405.7556889,392.3836,8.055704988
2015.2476,Atlantic Companion,90.3653,-10.5078,51.1552,11.05,35.48,405.7567704,391.9755,8.056096064
2015.2476,Atlantic Companion,90.366,-10.5136,51.1542,11.05,35.48,405.7527655,391.9248,8.056144675
2015.2476,Atlantic Companion,90.3667,-10.5195,51.1531,11.06,35.47,405.7521516,392.1272,8.055907756
2015.2476,Atlantic Companion,90.3681,-10.5371,51.15,11.07,35.47,405.7526192,391.6925,8.056329732
2015.2476,Atlantic Companion,90.3681,-10.5313,51.151,11.06,35.48,405.7537495,391.5173,8.05654074
2015.2476,Atlantic Companion,90.3688,-10.543,51.1489,11.07,35.47,405.7531355,391.6531,8.056367531
2015.2478,Atlantic Companion,90.4292,-11.0539,51.0577,11.24,35.54,405.7636065,394.0716,8.054476825
2015.2478,Atlantic Companion,90.4299,-11.0597,51.0566,11.24,35.54,405.7641222,394.0117,8.054533921
2015.2478,Atlantic Companion,90.4306,-11.0656,51.0556,11.24,35.53,405.7640732,394.0117,8.054485986
2015.2478,Atlantic Companion,90.4313,-11.0656,51.0556,11.24,35.53,405.7662831,394.2583,8.054250971
2015.2478,Atlantic Companion,90.4319,-11.0715,51.0546,11.24,35.52,405.764547,394.438,8.054031828
2015.2478,Atlantic Companion,90.4326,-11.0774,51.0535,11.24,35.52,405.7628039,395.0727,8.053427778
2015.2478,Atlantic Companion,90.4333,-11.0832,51.0525,11.24,35.52,405.7627549,394.9817,8.05351433
2015.2478,Atlantic Companion,90.434,-11.0891,51.0514,11.24,35.52,405.7632706,395.5863,8.052939621
2015.2478,Atlantic Companion,90.4347,-11.095,51.0504,11.24,35.52,405.7637863,395.0672,8.053433009
2015.2478,Atlantic Companion,90.4354,-11.1067,51.0483,11.24,35.51,405.7631727,395.795,8.052693386
2015.2478,Atlantic Companion,90.4354,-11.1008,51.0493,11.24,35.51,405.7609139,395.2711,8.053191122
2015.2478,Atlantic Companion,90.4361,-11.1126,51.0472,11.24,35.51,405.7631237,396.0991,8.052404745
2015.2478,Atlantic Companion,90.4368,-11.1185,51.0462,11.25,35.52,405.7658981,397.1074,8.051502328
2015.2478,Atlantic Companion,90.4375,-11.1243,51.0451,11.25,35.52,405.7630257,397.5799,8.051055307
2015.2478,Atlantic Companion,90.4382,-11.1302,51.0441,11.25,35.52,405.7635414,397.805,8.050842514
2015.2478,Atlantic Companion,90.4389,-11.1361,51.043,11.25,35.52,405.765751,398.1519,8.050514792
2015.2478,Atlantic Companion,90.4396,-11.1419,51.042,11.25,35.52,405.7634434,398.4515,8.050231963
2015.2478,Atlantic Companion,90.4403,-11.1478,51.0409,11.25,35.52,405.7628298,398.3212,8.050354945
2015.2478,Atlantic Companion,90.441,-11.1478,51.0409,11.24,35.53,405.7627808,398.1269,8.050581358
2015.2478,Atlantic Companion,90.4417,-11.1537,51.0399,11.24,35.53,405.7610379,397.9299,8.050767447
2015.2478,Atlantic Companion,90.4424,-11.1596,51.0388,11.24,35.53,405.7587303,397.779,8.050910045
2015.2478,Atlantic Companion,90.4431,-11.1654,51.0378,11.24,35.53,405.7609399,397.6829,8.051000883
2015.2478,Atlantic Companion,90.4438,-11.1713,51.0367,11.24,35.52,405.7665372,398.109,8.050550155
2015.2478,Atlantic Companion,90.4444,-11.1772,51.0357,11.24,35.52,405.7648013,397.9119,8.050736353
2015.2478,Atlantic Companion,90.4451,-11.1889,51.0336,11.24,35.52,405.7636231,398.2863,8.050382733
2015.2478,Atlantic Companion,90.4451,-11.1831,51.0346,11.24,35.52,405.7658815,398.1726,8.050490091
2015.2478,Atlantic Companion,90.4458,-11.1948,51.0325,11.24,35.52,405.7630094,397.802,8.05084021
2015.2478,Atlantic Companion,90.4465,-11.2007,51.0315,11.24,35.52,405.7646543,398.0172,8.050636867
2015.2478,Atlantic Companion,90.4472,-11.2065,51.0304,11.24,35.52,405.7629114,397.9983,8.050654722
2015.2478,Atlantic Companion,90.4479,-11.2124,51.0294,11.24,35.51,405.7628624,397.5237,8.051055222
2015.2478,Atlantic Companion,90.4486,-11.2183,51.0283,11.24,35.51,405.7628134,397.6186,8.050965478
2015.2478,Atlantic Companion,90.4493,-11.2242,51.0273,11.24,35.51,405.7655874,398.3767,8.050249261
2015.2478,Atlantic Companion,90.45,-11.23,51.0262,11.24,35.51,405.7627154,397.9151,8.050685212
2015.2478,Atlantic Companion,90.4507,-11.23,51.0262,11.25,35.51,405.7643602,397.9124,8.050692912
2015.2478,Atlantic Companion,90.4514,-11.2359,51.0252,11.24,35.51,405.7682632,398.3532,8.050271444
2015.2478,Atlantic Companion,90.4521,-11.2418,51.0241,11.24,35.52,405.7648267,398.5251,8.050157344
2015.2478,Atlantic Companion,90.4528,-11.2476,51.0231,11.25,35.52,405.7619548,399.5674,8.049180212
2015.2478,Atlantic Companion,90.4535,-11.2535,51.0221,11.25,35.52,405.7658578,398.3906,8.050289438
2015.2478,Atlantic Companion,90.4542,-11.2594,51.021,11.25,35.51,405.764115,398.5734,8.050068805
2015.2478,Atlantic Companion,90.4549,-11.2653,51.02,11.25,35.51,405.7646306,398.8662,8.049792645
2015.2478,Atlantic Companion,90.4556,-11.277,51.0179,11.24,35.51,405.7651461,398.6812,8.04996193
2015.2478,Atlantic Companion,90.4556,-11.2711,51.0189,11.24,35.51,405.7600652,398.5132,8.050120433
2015.2478,Atlantic Companion,90.4563,-11.2829,51.0168,11.24,35.51,405.7673552,399.1038,8.049563485
2015.2478,Atlantic Companion,90.4569,-11.2887,51.0158,11.25,35.51,405.7673132,399.6608,8.049044124
2015.2478,Atlantic Companion,90.4576,-11.2946,51.0147,11.25,35.51,405.7672641,399.8486,8.048867411
2015.2478,Atlantic Companion,90.4583,-11.3005,51.0137,11.25,35.51,405.7638279,399.07,8.049600535
2015.2478,Atlantic Companion,90.459,-11.3064,51.0126,11.25,35.5,405.7643434,398.7334,8.049869716
2015.2478,Atlantic Companion,90.4597,-11.3122,51.0116,11.26,35.5,405.7671169,399.0969,8.049532203
2015.2478,Atlantic Companion,90.4604,-11.3122,51.0116,11.26,35.5,405.7653743,399.3666,8.049278125
2015.2478,Atlantic Companion,90.4611,-11.3181,51.0105,11.26,35.5,405.7653253,399.1112,8.049518727
2015.2478,Atlantic Companion,90.4618,-11.324,51.0095,11.27,35.5,405.7669698,399.3089,8.049337656
2015.2478,Atlantic Companion,90.4625,-11.3299,51.0084,11.27,35.5,405.7646627,399.3453,8.049303373
2015.2478,Atlantic Companion,90.4632,-11.3357,51.0074,11.28,35.49,405.7651782,400.1195,8.048531871
2015.2478,Atlantic Companion,90.4639,-11.3416,51.0063,11.28,35.49,405.7651291,400.4044,8.048264109
2015.2478,Atlantic Companion,90.4646,-11.3475,51.0053,11.28,35.5,405.7645156,399.9851,8.04870645
2015.2479,Atlantic Companion,90.4653,-11.3592,51.0032,11.29,35.5,405.7672889,400.646,8.048090621
2015.2479,Atlantic Companion,90.4653,-11.3533,51.0042,11.28,35.5,405.763902,400.4244,8.04829354
2015.2479,Atlantic Companion,90.466,-11.3651,51.0021,11.29,35.49,405.7644175,400.7531,8.047941844
2015.2479,Atlantic Companion,90.4667,-11.371,51.0011,11.3,35.49,405.7666263,401.164,8.047561512
2015.2479,Atlantic Companion,90.4674,-11.3768,51,11.3,35.49,405.7643194,401.2126,8.047515935
2015.2479,Atlantic Companion,90.4681,-11.3827,50.999,11.3,35.49,405.7642703,401.2126,8.047515935
2015.2479,Atlantic Companion,90.4688,-11.3886,50.9979,11.3,35.5,405.7670436,401.5095,8.047285858
2015.2479,Atlantic Companion,90.4694,-11.3944,50.9969,11.31,35.49,405.7675659,401.7316,8.047034762
2015.2479,Atlantic Companion,90.4701,-11.3944,50.9969,11.31,35.49,405.7669524,401.597,8.04716085
2015.2479,Atlantic Companion,90.4708,-11.4003,50.9958,11.31,35.49,405.76521,401.392,8.04735296
2015.2479,Atlantic Companion,90.4715,-11.4062,50.9948,11.31,35.49,405.7634676,401.2851,8.047453173
2015.2479,Atlantic Companion,90.4722,-11.4121,50.9937,11.32,35.49,405.7634186,401.5664,8.047194739
2015.2479,Atlantic Companion,90.4729,-11.4179,50.9927,11.32,35.49,405.763934,401.9817,8.046805814
2015.2479,Atlantic Companion,90.4736,-11.4238,50.9916,11.32,35.49,405.7672714,402.2032,8.04659853
2015.2479,Atlantic Companion,90.4743,-11.4297,50.9906,11.32,35.49,405.7666579,402.3699,8.046442596
2015.2479,Atlantic Companion,90.475,-11.4355,50.9895,11.33,35.5,405.7666089,402.5401,8.046336963
2015.2479,Atlantic Companion,90.475,-11.4414,50.9885,11.33,35.49,405.7671733,402.1997,8.046607035
2015.2479,Atlantic Companion,90.4757,-11.4473,50.9875,11.33,35.5,405.7659954,402.5084,8.046366598
2015.2479,Atlantic Companion,90.4764,-11.4532,50.9864,11.33,35.5,405.7687683,402.335,8.046528736
2015.2479,Atlantic Companion,90.4771,-11.459,50.9854,11.33,35.5,405.7687192,401.8561,8.04697686
2015.2479,Atlantic Companion,90.4778,-11.4649,50.9843,11.33,35.5,405.7675413,401.9748,8.046865743
2015.2479,Atlantic Companion,90.4785,-11.4708,50.9833,11.34,35.51,405.7669278,402.0062,8.046889786
2015.2479,Atlantic Companion,90.4792,-11.4767,50.9822,11.34,35.5,405.7663143,402.1606,8.046697082
2015.2479,Atlantic Companion,90.4799,-11.4767,50.9822,11.34,35.5,405.7685228,402.3152,8.04655247
2015.2479,Atlantic Companion,90.4806,-11.4825,50.9812,11.34,35.5,405.7673449,402.5961,8.046289845
2015.2479,Atlantic Companion,90.4813,-11.4884,50.9801,11.34,35.51,405.7639096,402.2949,8.046619694
2015.2479,Atlantic Companion,90.4819,-11.4943,50.9791,11.34,35.51,405.7683825,402.5053,8.046422966
2015.2479,Atlantic Companion,90.4833,-11.506,50.977,11.34,35.51,405.7688486,402.2598,8.046652522
2015.2479,Atlantic Companion,90.484,-11.5119,50.9759,11.34,35.51,405.7642847,402.4494,8.046475224
2015.2479,Atlantic Companion,90.4847,-11.5178,50.9749,11.34,35.51,405.7704434,402.557,8.046374639
2015.2479,Atlantic Companion,90.4847,-11.5236,50.9738,11.34,35.51,405.7659286,402.3382,8.0465792
2015.2479,Atlantic Companion,90.4861,-11.5354,50.9717,11.34,35.52,405.7686521,402.909,8.046094002
2015.2479,Atlantic Companion,90.4868,-11.5412,50.9707,11.34,35.52,405.7680387,402.2037,8.046753215
2015.2479,Atlantic Companion,90.4875,-11.5471,50.9696,11.34,35.52,405.7679896,402.1086,8.046842181
2015.2479,Atlantic Companion,90.4882,-11.553,50.9686,11.34,35.52,405.7668118,402.0373,8.046908894
2015.2479,Atlantic Companion,90.4889,-11.5589,50.9675,11.34,35.52,405.76902,402.275,8.046686527
2015.2479,Atlantic Companion,90.4896,-11.5589,50.9675,11.34,35.51,405.7695351,402.7981,8.046149346
2015.2479,Atlantic Companion,90.4903,-11.5647,50.9665,11.35,35.51,405.769486,402.3112,8.046609647
2015.2479,Atlantic Companion,90.491,-11.5706,50.9654,11.35,35.51,405.767744,402.113,8.046795038
2015.2479,Atlantic Companion,90.4931,-11.5882,50.9623,11.34,35.51,405.7675966,402.6791,8.046260529
2015.2479,Atlantic Companion,90.4938,-11.5941,50.9612,11.34,35.51,405.7698046,402.1886,8.046719122
2015.2479,Atlantic Companion,90.4944,-11.6,50.9602,11.34,35.51,405.7691982,402.707,8.046234459
2015.2479,Atlantic Companion,90.4944,-11.6058,50.9591,11.34,35.51,405.7675054,402.1331,8.046771044
2015.2479,Atlantic Companion,90.4951,-11.6117,50.9581,11.34,35.51,405.7691491,402.0459,8.046852634
2015.2479,Atlantic Companion,90.4958,-11.6176,50.957,11.35,35.51,405.7674071,402.3903,8.046535682
2015.2479,Atlantic Companion,90.4965,-11.6235,50.956,11.35,35.51,405.7684865,401.8127,8.047076088
2015.2479,Atlantic Companion,90.4972,-11.6293,50.955,11.35,35.5,405.7661803,402.2403,8.046627725
2015.2479,Atlantic Companion,90.4979,-11.6352,50.9539,11.35,35.5,405.7689525,402.4306,8.046449765
2015.2479,Atlantic Companion,90.4986,-11.6411,50.9529,11.35,35.5,405.7689034,402.5574,8.04633123
2015.2479,Atlantic Companion,90.4993,-11.6469,50.9518,11.36,35.5,405.7739324,402.9703,8.045950692
2015.2479,Atlantic Companion,90.5,-11.6469,50.9518,11.36,35.5,405.7704978,403.2989,8.045643964
2015.2479,Atlantic Companion,90.5007,-11.6528,50.9508,11.36,35.5,405.7676274,403.1202,8.045810741
2015.248,Atlantic Companion,90.5215,-11.829,50.9193,11.39,35.43,405.7706797,405.8814,8.04291824
2015.248,Atlantic Companion,90.5222,-11.8348,50.9183,11.39,35.44,405.7717587,405.7741,8.043066266
2015.248,Atlantic Companion,90.5229,-11.8407,50.9172,11.39,35.45,405.7717095,405.3064,8.043548966
2015.248,Atlantic Companion,90.5236,-11.8466,50.9162,11.39,35.45,405.7727885,405.4614,8.043404997
2015.248,Atlantic Companion,90.5243,-11.8583,50.9141,11.4,35.46,405.7727392,405.3668,8.043546548
2015.248,Atlantic Companion,90.5243,-11.8525,50.9151,11.39,35.45,405.7699189,404.9168,8.043911059
2015.248,Atlantic Companion,90.525,-11.8642,50.913,11.4,35.46,405.7693056,405.4406,8.043478009
2015.248,Atlantic Companion,90.5257,-11.8701,50.912,11.4,35.47,405.7726408,404.8233,8.044100014
2015.248,Atlantic Companion,90.5264,-11.8759,50.9109,11.41,35.47,405.7720275,405.3473,8.043618307
2015.248,Atlantic Companion,90.5271,-11.8818,50.9099,11.41,35.47,405.7736704,404.9752,8.043964039
2015.248,Atlantic Companion,90.5278,-11.8877,50.9088,11.41,35.48,405.7702369,404.6529,8.044312065
2015.248,Atlantic Companion,90.5285,-11.8936,50.9078,11.42,35.48,405.7724439,404.8724,8.044113173
2015.248,Atlantic Companion,90.5292,-11.8936,50.9078,11.42,35.48,405.7718306,404.555,8.044408351
2015.248,Atlantic Companion,90.5299,-11.8994,50.9067,11.43,35.48,405.7689612,404.6577,8.044318024
2015.248,Atlantic Companion,90.5306,-11.9053,50.9057,11.43,35.48,405.7728602,404.3375,8.044615937
2015.248,Atlantic Companion,90.5313,-11.9112,50.9046,11.44,35.47,405.7711189,404.1234,8.044772128
2015.248,Atlantic Companion,90.5319,-11.9171,50.9036,11.44,35.48,405.7693846,403.5442,8.045360086
2015.248,Atlantic Companion,90.5326,-11.9229,50.9025,11.45,35.48,405.7721555,403.7113,8.045209462
2015.248,Atlantic Companion,90.5333,-11.9288,50.9015,11.45,35.47,405.7721063,403.6121,8.045253651
2015.248,Atlantic Companion,90.534,-11.9405,50.8994,11.45,35.48,405.769801,403.5764,8.045335201
2015.248,Atlantic Companion,90.534,-11.9347,50.9004,11.45,35.48,405.770929,403.176,8.045708634
2015.248,Atlantic Companion,90.5347,-11.9464,50.8983,11.45,35.48,405.7714438,403.3942,8.045505088
2015.248,Atlantic Companion,90.5354,-11.9523,50.8973,11.45,35.48,405.7708306,403.1721,8.045712273
2015.248,Atlantic Companion,90.5361,-11.9582,50.8962,11.45,35.48,405.7747293,403.7438,8.045179174
2015.248,Atlantic Companion,90.5368,-11.964,50.8952,11.45,35.48,405.7724241,403.6008,8.045312455
2015.248,Atlantic Companion,90.5375,-11.9699,50.8941,11.46,35.48,405.7695549,403.5729,8.045343586
2015.248,Atlantic Companion,90.5382,-11.9758,50.8931,11.46,35.48,405.7723256,403.7678,8.04516194
2015.2481,Atlantic Companion,90.5389,-11.9758,50.8931,11.46,35.48,405.7739683,403.8037,8.04512849
2015.2481,Atlantic Companion,90.5396,-11.9816,50.892,11.47,35.48,405.7722271,403.6929,8.045236852
2015.2481,Atlantic Companion,90.5403,-11.9875,50.891,11.47,35.48,405.7738698,404.0818,8.04487459
2015.2481,Atlantic Companion,90.541,-11.9934,50.8899,11.47,35.48,405.7755124,404.0106,8.044940889
2015.2481,Atlantic Companion,90.5417,-11.9993,50.8889,11.48,35.48,405.7726433,404.1771,8.044790986
2015.1428,Endeavour,52.1236,-2.066305,50.307777,8.896322112,35.27054089,406.8958583,375.3208021,8.070087476
2015.1428,Endeavour,52.1264,-2.092122,50.301581,8.939015197,35.27293789,406.8958734,377.5980171,8.067843906
2015.1428,Endeavour,52.1285,-2.111587,50.296906,8.966400115,35.27522389,406.8958846,378.7530459,8.066720485
2015.1428,Endeavour,52.1313,-2.137624,50.29067,9.022335331,35.27958489,406.8958996,379.2657916,8.066271902
2015.1428,Endeavour,52.1333,-2.157072,50.285949,9.038802906,35.28404289,406.8959103,377.7097505,8.06786032
2015.1428,Endeavour,52.1361,-2.182864,50.279743,9.067942362,35.29037689,406.8959253,378.5331793,8.067089519
2015.1429,Endeavour,52.1444,-2.259307,50.26134,9.097454022,35.30456789,406.8923799,378.0746275,8.06763867
2015.1429,Endeavour,52.1472,-2.284772,50.255259,9.103993482,35.30806989,406.8923948,378.1093052,8.06762589
2015.1429,Endeavour,52.15,-2.310173,50.249124,9.12605408,35.31147789,406.8924097,378.3937223,8.067374392
2015.1429,Endeavour,52.1521,-2.329167,50.244601,9.141745398,35.31439089,406.8924209,379.169947,8.06662557
2015.1429,Endeavour,52.1549,-2.354353,50.238557,9.125243987,35.31709489,406.8924357,376.8878521,8.068907807
2015.1429,Endeavour,52.1569,-2.373244,50.234039,9.141594128,35.31908489,406.8924463,379.2043618,8.066614131
2015.1429,Endeavour,52.166,-2.453088,50.214756,9.163512413,35.32268489,406.8831059,379.8354669,8.066019146
2015.1429,Endeavour,52.1681,-2.471247,50.210377,9.168776026,35.32291989,406.883117,378.2511246,8.067603501
2015.1429,Endeavour,52.1708,-2.495224,50.204645,9.166802544,35.32273289,406.8831312,377.3273436,8.068524842
2015.1429,Endeavour,52.1729,-2.513038,50.200362,9.169282582,35.32253289,406.8831423,378.2586113,8.067594495
2015.1429,Endeavour,52.1757,-2.536439,50.194733,9.15829856,35.32232489,406.883157,377.0770742,8.068767385
2015.143,Endeavour,52.1778,-2.55386,50.190466,9.168979046,35.32212589,406.883168,377.4114434,8.068439254
2015.143,Endeavour,52.1868,-2.628471,50.172626,9.153957498,35.32059889,406.8899806,375.7342884,8.070103029
2015.143,Endeavour,52.1896,-2.650519,50.167352,9.169889654,35.32061589,406.8899952,376.2472386,8.069599266
2015.143,Endeavour,52.1917,-2.666933,50.163421,9.142657002,35.32081289,406.8900062,377.3773138,8.068448196
2015.143,Endeavour,52.1938,-2.683403,50.159422,9.145592842,35.32133989,406.8900172,376.8331468,8.068997917
2015.143,Endeavour,52.1965,-2.705254,50.154193,9.13207703,35.32279489,406.8900313,376.1884897,8.069642023
2015.143,Endeavour,52.1986,-2.721464,50.15028,9.140682525,35.32462789,406.8900422,377.6606176,8.068181938
2015.143,Endeavour,52.2076,-2.790211,50.133763,9.134203773,35.33676589,406.8970616,375.8180878,8.070083693
2015.143,Endeavour,52.2104,-2.810786,50.128843,9.131419203,35.34230089,406.8970762,376.0378973,8.069887928
2015.143,Endeavour,52.2125,-2.826078,50.12515,9.142909782,35.34480489,406.8970871,375.5899853,8.070358287
